666	263	43	15
667	263	43	15
668	264	43	15
668	264	42	14
669	263	42	14
668	263	45	14
672	263	42	14
672	265	42	14
672	266	41	14
673	265	42	13
674	265	41	13
674	265	43	14
673	265	44	13
674	264	44	13
673	265	44	14
676	265	44	14
676	265	44	14
677	266	44	14
678	264	42	14
678	264	41	15
679	266	42	14
681	265	42	14
680	265	42	15
681	266	43	15
680	264	44	14
680	265	47	15
682	264	43	15
684	266	41	14
686	265	41	14
684	266	41	14
686	266	41	14
685	266	42	14
687	265	41	14
687	265	43	15
687	266	43	14
686	265	44	14
688	266	44	15
687	265	45	14
688	267	44	14
689	267	45	14
692	266	43	15
692	267	42	14
692	266	43	15
691	266	45	14
693	266	42	15
694	267	42	14
694	266	42	14
693	266	43	15
696	268	42	14
695	266	45	14
695	266	44	14
697	267	45	14
696	267	44	14
698	267	44	14
699	267	44	15
700	268	42	14
700	267	42	14
702	267	42	15
701	266	43	15
700	267	43	15
702	268	44	15
702	268	44	15
702	267	44	15
702	267	44	16
704	268	43	15
705	268	43	15
705	269	43	15
707	269	43	15
707	269	43	15
706	268	43	15
707	269	43	16
706	268	45	16
708	268	45	15
708	269	44	16
709	269	44	15
711	269	44	15
711	269	43	14
713	270	43	15
713	269	44	15
713	268	42	15
714	269	42	16
714	270	43	16
715	270	42	15
716	270	43	16
715	269	44	15
715	270	44	15
715	270	43	16
717	270	44	16
717	269	43	15
718	270	43	16
719	270	42	15
720	271	43	15
719	270	44	15
721	271	44	15
721	271	43	15
724	270	42	15
723	270	43	16
721	271	46	15
725	270	43	15
724	270	45	16
723	271	44	15
727	271	41	15
726	271	44	15
727	272	42	15
726	271	43	14
726	271	46	15
727	272	45	14
729	271	43	15
730	273	43	15
730	272	42	15
729	271	45	14
730	272	43	15
731	271	44	15
732	271	44	15
732	271	43	14
734	272	42	15
734	273	42	15
734	272	45	15
732	273	46	15
736	272	44	16
735	273	45	16
738	273	43	15
738	272	44	14
738	272	43	15
739	273	43	15
740	272	43	15
741	273	41	15
741	273	42	15
739	273	45	16
739	273	45	15
741	274	43	15
744	274	42	14
744	273	43	15
744	274	43	16
744	274	42	15
746	274	44	15
746	274	45	15
746	274	44	15
749	274	42	15
749	274	41	15
748	275	43	15
747	274	45	15
748	275	45	15
749	274	45	15
751	274	43	15
751	273	44	15
752	274	42	15
752	274	44	15
753	275	43	15
755	275	42	15
754	275	44	15
755	275	43	15
753	275	44	15
755	275	44	15
756	275	43	15
757	275	44	15
755	276	46	15
758	275	43	15
759	274	43	15
761	276	43	16
758	276	44	16
761	274	43	16
763	275	42	16
762	275	43	15
762	275	43	15
762	277	43	15
764	276	43	15
764	275	42	15
764	276	44	15
764	277	43	16
766	276	43	15
765	277	45	16
767	277	42	15
769	276	42	15
767	277	44	15
769	276	42	16
768	277	44	15
770	276	42	16
771	277	42	16
771	277	43	16
771	276	44	16
771	277	43	15
773	277	44	16
772	277	43	16
774	277	41	16
774	278	42	16
775	278	41	16
777	278	42	15
775	277	44	16
776	278	43	15
777	277	43	16
778	277	43	16
780	277	42	15
779	278	43	16
780	278	43	16
779	277	44	15
779	277	44	16
781	279	45	15
779	278	45	15
784	277	41	16
783	278	43	16
784	278	43	15
783	277	44	16
783	277	45	16
786	279	41	16
786	279	43	16
786	278	45	16
786	279	42	16
788	279	45	17
788	279	43	15
789	279	43	15
790	279	44	15
789	278	44	16
790	280	43	16
792	279	43	16
791	278	43	15
791	279	44	16
793	280	43	16
793	278	42	16
794	280	42	16
796	280	42	15
796	280	42	15
798	280	42	15
797	280	44	16
796	279	45	15
798	280	43	16
800	280	40	16
798	280	44	16
798	279	46	16
799	279	42	17
800	280	44	16
803	280	42	17
802	280	42	17
803	280	43	17
802	281	43	16
803	279	44	16
804	281	43	16
804	281	44	17
804	281	43	16
808	281	41	16
806	280	43	15
807	280	44	16
807	281	44	17
807	281	45	16
806	281	46	17
811	282	43	16
809	281	43	16
810	281	45	17
810	282	44	17
810	280	46	17
810	281	45	17
810	281	46	17
815	282	42	16
814	282	43	16
815	282	44	17
816	282	44	17
815	281	44	17
815	280	45	17
814	282	48	17
817	282	45	17
816	280	48	18
819	281	43	17
819	282	43	17
818	280	46	18
819	281	44	17
821	281	43	18
821	282	43	18
820	283	45	17
821	283	44	17
824	283	45	17
825	282	44	17
824	282	45	17
825	281	44	17
826	282	42	17
824	282	45	17
825	282	46	17
826	283	44	16
828	283	44	17
829	282	45	17
830	282	42	17
830	283	42	17
830	283	44	17
830	283	44	17
832	284	41	17
833	282	41	17
834	284	44	17
833	284	45	17
834	284	42	17
835	283	43	17
836	284	42	17
836	284	43	17
839	283	42	17
838	282	42	18
838	283	43	17
836	283	44	17
839	284	44	17
838	284	46	17
838	284	45	17
841	284	45	18
839	284	46	17
840	283	44	18
839	283	46	17
842	284	43	18
844	284	44	18
842	283	45	18
845	284	44	18
842	284	47	18
843	284	46	18
846	284	44	18
845	284	45	17
844	284	47	18
847	284	45	18
846	284	48	18
847	284	48	18
849	284	46	17
848	284	46	18
850	285	44	18
850	283	45	18
850	284	45	19
854	286	43	18
