839	511	116	18
836	508	116	22
832	508	120	22
836	510	112	21
832	509	111	22
837	507	101	21
834	509	98	22
835	507	92	23
837	507	92	23
842	506	81	23
836	509	83	19
838	509	77	20
839	509	74	19
836	509	73	20
847	508	69	25
848	507	66	28
845	505	64	29
858	503	59	34
860	502	58	36
859	502	56	42
873	511	49	39
859	502	50	38
864	509	52	29
861	506	53	30
863	503	53	27
855	501	52	35
864	507	56	35
876	494	51	39
861	501	57	44
860	507	65	45
860	509	63	41
855	511	72	36
856	510	76	34
857	511	84	42
854	513	84	41
849	514	93	42
850	511	99	52
838	512	106	58
836	512	107	62
836	512	107	62
832	514	123	73
801	657	141	76
801	657	141	76
814	527	152	62
814	527	152	62
809	526	156	60
809	527	155	62
811	522	152	69
811	522	152	69
811	522	152	69
812	527	156	60
808	526	157	63
811	528	158	62
808	526	159	62
811	527	156	63
806	526	161	65
810	528	159	65
811	528	156	62
812	527	151	63
808	527	156	60
807	528	158	62
813	537	151	55
808	532	159	57
815	527	158	64
808	531	155	59
810	530	163	57
808	530	160	57
814	530	150	60
810	529	150	62
810	531	157	57
807	531	160	60
802	531	163	60
810	530	156	64
810	528	155	65
811	530	153	60
808	531	154	62
810	528	159	64
810	531	156	59
804	534	157	60
809	530	160	60
805	531	159	62
803	533	163	57
807	529	153	66
812	531	154	61
808	532	159	62
810	534	160	57
806	534	158	56
805	530	166	64
808	530	161	65
810	528	155	66
813	530	160	62
809	530	157	66
812	532	159	57
807	533	158	58
807	533	161	58
814	532	151	59
807	530	157	62
808	529	156	65
808	531	155	64
806	532	156	62
809	533	153	62
808	527	139	66
812	528	150	70
809	531	158	66
808	534	157	63
809	532	153	62
806	530	155	65
812	531	152	67
808	532	155	59
812	534	150	63
811	530	145	66
808	529	149	69
806	532	153	66
808	531	142	66
812	530	138	68
810	533	155	68
809	530	155	73
806	534	164	62
807	537	159	61
807	530	158	70
