371	34	24	24
370	34	25	23
369	34	25	24
370	34	23	24
370	36	24	24
368	36	24	22
368	36	23	23
369	39	24	22
368	38	24	22
368	37	23	24
366	38	23	22
366	40	25	23
365	41	25	23
364	40	26	24
364	41	25	23
362	42	25	23
362	41	25	22
362	42	25	23
362	42	24	23
360	43	24	23
360	44	24	22
360	44	25	23
358	44	24	22
360	46	24	23
358	47	25	22
358	46	24	22
357	47	24	23
357	48	25	21
357	47	24	22
356	48	24	22
355	48	24	23
354	47	24	24
354	49	24	23
353	49	24	23
354	50	24	23
352	51	24	24
353	50	23	23
352	52	24	23
351	52	25	23
351	53	24	23
350	53	24	23
350	54	24	22
350	55	23	23
348	53	23	23
349	54	23	23
347	55	25	23
347	56	25	22
346	57	25	23
344	56	26	23
343	58	26	23
343	56	24	23
344	56	25	24
342	60	25	23
342	59	26	22
343	61	25	23
341	61	26	22
342	61	26	23
340	61	28	24
339	61	26	24
340	62	24	24
338	63	25	23
337	63	24	24
337	63	24	24
337	63	24	24
337	64	23	22
336	64	26	23
337	65	23	24
335	66	24	23
335	66	25	23
333	68	24	23
334	66	23	24
331	67	25	25
332	67	24	24
330	69	24	24
330	70	26	23
330	70	24	23
329	71	25	24
328	70	26	25
329	72	24	23
328	72	25	23
329	73	24	22
327	73	26	23
327	73	24	23
326	73	26	25
324	75	26	25
324	74	26	25
323	75	24	25
324	75	24	23
322	77	25	24
322	78	25	24
320	78	25	23
320	79	25	23
320	79	25	23
320	79	25	24
319	79	25	23
320	81	24	25
318	80	23	24
318	80	23	24
316	81	24	24
315	82	25	25
316	84	25	24
315	83	23	24
314	84	24	24
314	84	25	24
313	85	24	24
312	85	25	24
311	86	25	24
313	86	24	24
311	87	24	23
312	89	24	23
310	89	25	23
308	89	27	23
308	89	27	23
308	90	26	23
305	91	27	24
305	91	26	24
306	92	24	22
305	94	24	22
305	94	24	23
303	94	25	24
303	94	25	23
302	94	25	24
302	96	25	25
301	95	25	25
301	96	25	24
301	97	27	24
299	98	25	23
299	97	27	24
298	98	26	24
296	99	26	25
296	99	25	25
296	100	24	25
297	100	25	25
295	101	24	24
293	101	26	25
293	101	25	26
293	102	25	25
293	103	25	24
292	103	25	23
292	106	24	24
291	105	25	23
291	106	25	23
290	107	26	23
289	107	26	25
288	106	25	25
287	108	25	25
287	108	25	26
286	110	26	26
286	109	26	26
284	111	27	25
285	111	26	26
284	111	26	27
282	112	26	26
284	112	25	25
283	113	25	24
281	113	26	25
280	114	25	25
280	115	25	25
276	116	29	27
275	116	30	27
273	117	31	27
274	118	30	26
272	118	31	24
273	119	28	24
273	120	28	24
273	120	28	24
272	119	28	24
271	120	27	25
273	120	25	24
272	123	25	24
273	121	25	24
271	124	24	24
270	125	25	24
271	124	26	24
269	125	26	24
270	127	26	23
269	126	25	23
270	128	24	23
267	128	24	23
266	129	24	23
267	129	24	23
266	129	23	23
264	130	25	23
264	130	26	24
264	131	26	25
263	131	28	25
263	131	27	26
262	131	29	25
260	132	30	27
258	132	33	26
258	133	33	27
257	134	33	27
257	132	32	28
255	132	34	28
255	134	36	28
255	133	36	30
253	133	38	32
252	133	40	34
251	133	40	34
249	132	41	36
250	132	41	34
249	133	40	36
247	132	42	38
246	131	44	40
247	133	43	37
246	132	46	39
248	133	43	36
245	133	45	38
246	131	44	40
245	134	46	39
245	132	46	40
244	132	47	41
242	131	49	44
242	133	49	43
242	132	48	45
240	130	50	48
239	133	50	45
239	133	50	43
237	134	53	44
238	131	52	46
234	131	55	47
233	131	58	51
235	131	55	49
236	131	56	49
232	133	58	51
231	137	53	44
232	131	61	48
228	133	64	50
226	132	65	52
223	140	60	54
229	130	61	53
222	150	53	41
231	134	60	46
223	149	53	42
228	140	49	47
222	154	49	40
225	157	45	33
223	158	47	30
226	159	44	27
223	158	45	27
221	158	49	31
221	158	49	30
221	156	47	33
222	158	48	31
219	156	49	35
222	156	48	34
219	157	52	34
219	159	50	32
216	157	52	35
218	155	51	38
217	158	53	35
217	158	53	34
216	156	53	39
213	156	57	38
211	158	59	38
212	157	59	42
213	156	58	43
213	157	58	42
210	157	60	43
209	156	61	41
210	155	61	45
210	155	59	46
209	155	60	45
207	156	64	46
207	155	64	47
207	155	65	47
206	156	63	45
206	156	65	44
205	156	64	48
204	154	64	48
203	156	67	50
203	153	68	51
201	156	66	48
200	154	71	55
198	154	72	59
198	154	72	64
190	153	79	71
193	154	75	73
189	155	80	70
188	153	85	71
185	152	86	77
188	154	80	74
187	155	83	68
184	154	86	75
185	153	86	77
182	156	88	73
181	156	88	71
183	156	86	70
183	155	89	74
183	155	86	75
183	156	86	73
181	155	91	76
182	156	87	72
181	166	88	63
184	157	87	72
182	153	89	81
180	155	90	80
179	154	91	81
182	157	86	75
181	162	89	70
