723	113	13	81
721	113	18	83
723	113	19	83
723	115	20	87
720	117	22	89
721	115	23	90
724	118	23	87
722	117	23	90
718	118	29	89
720	119	25	96
722	114	22	96
722	117	22	94
721	117	23	92
720	117	23	94
720	117	23	92
721	117	23	96
721	117	24	105
722	108	31	99
720	118	27	98
724	117	24	94
720	118	25	89
722	118	24	92
721	117	24	85
721	120	26	81
721	119	26	78
723	119	24	75
719	121	27	68
721	120	22	68
721	119	22	66
723	119	19	68
721	119	20	66
721	120	23	66
721	121	21	65
721	120	20	65
723	120	20	65
721	121	21	64
722	121	20	64
722	119	22	65
722	120	20	66
721	120	20	66
722	119	20	65
722	121	21	64
722	120	23	65
722	120	23	66
721	120	24	66
722	121	24	63
722	121	22	65
722	121	21	64
723	120	19	65
722	120	21	64
721	121	22	65
721	120	21	65
722	121	20	64
721	120	26	65
722	121	21	65
721	121	21	65
721	121	21	66
723	120	21	66
722	122	21	65
723	121	22	65
720	123	23	64
723	121	23	65
720	119	25	69
722	122	23	65
724	118	16	67
725	120	18	65
723	121	20	65
723	121	20	65
725	120	18	66
723	120	20	68
722	121	21	65
722	123	23	64
722	121	23	63
723	121	19	64
723	123	19	61
725	121	20	64
725	121	19	64
725	122	19	65
724	120	20	67
725	122	19	65
724	121	21	66
723	121	20	66
722	121	22	65
722	122	23	64
726	122	19	64
725	121	17	67
725	119	19	68
726	121	18	66
723	122	21	65
725	120	18	67
724	120	17	68
725	120	19	69
724	122	19	64
724	123	19	64
724	120	17	66
724	121	19	67
723	124	20	64
725	122	17	67
721	124	23	68
722	122	24	69
724	123	19	69
723	123	22	69
722	121	20	70
723	123	21	67
724	121	20	67
723	120	21	68
724	120	19	68
724	122	18	67
726	118	15	68
723	122	20	68
725	123	17	65
726	121	15	64
726	123	15	67
724	122	17	67
726	123	17	67
725	122	18	65
724	123	18	67
725	120	18	68
725	122	17	68
724	121	18	69
