1223	304	34	25
1220	301	34	25
1224	305	33	24
1222	304	35	24
1222	304	35	23
1223	304	34	26
1223	303	35	26
1222	304	38	25
1222	303	38	27
1223	304	36	25
1224	303	34	25
1222	305	38	27
1221	304	40	26
1220	305	44	26
1223	306	43	25
1222	306	44	26
1222	306	46	26
1224	306	41	24
1225	305	40	27
1223	303	42	27
1223	306	41	24
1222	304	42	27
1221	303	46	28
1220	303	45	28
1220	302	45	29
1219	303	48	28
1220	304	45	28
1219	303	46	27
1222	306	44	27
1223	304	43	27
1224	306	42	26
1226	306	42	25
1226	306	39	26
1226	306	40	26
1227	307	41	26
1230	308	38	26
1225	305	43	28
1224	305	43	28
1226	306	43	28
1229	308	41	27
1229	307	40	27
1229	307	39	30
1229	308	40	27
1229	307	39	28
1228	306	40	27
1225	307	44	29
1224	306	44	28
1230	307	40	27
1230	308	41	27
1229	304	41	31
1226	305	43	30
1231	308	38	29
1231	307	38	29
1230	307	40	29
1236	312	33	25
1234	309	34	27
1234	313	36	24
1235	311	36	26
1232	310	39	25
1236	311	36	25
1235	311	35	26
1236	310	35	26
1235	311	34	26
1239	314	33	21
1237	311	34	25
1234	311	36	27
1235	309	36	26
1235	314	40	23
1235	312	39	27
1236	317	36	21
1239	317	35	21
1239	313	37	24
1238	314	36	24
1235	314	38	24
1231	314	44	24
1238	315	37	22
1241	315	33	24
1239	316	36	24
1236	314	37	23
1241	315	34	23
1237	316	31	21
1243	317	31	22
1241	317	28	21
1241	317	31	22
1241	316	30	22
1243	317	30	20
1242	317	28	21
1243	317	27	19
1244	319	25	19
1247	318	24	19
1247	320	23	20
1246	316	24	22
1246	317	25	22
1248	320	21	19
1247	319	21	20
1247	318	22	21
1246	319	24	19
1245	318	24	22
1246	317	23	22
1247	319	19	20
1247	320	21	20
1248	320	21	20
1247	319	22	19
1247	317	22	21
1247	318	23	19
1247	319	26	19
1247	319	22	20
1246	318	25	21
1247	320	23	20
1246	320	24	20
1248	319	20	20
1246	319	24	20
1250	319	21	21
1248	320	23	19
1247	320	23	20
1248	321	24	19
1249	318	21	22
1247	322	24	18
1248	320	21	20
1247	322	20	17
1253	323	19	16
1253	321	15	17
1252	323	13	16
1256	324	10	17
1253	323	12	15
1254	324	14	16
1252	323	15	17
1253	322	14	15
1253	322	15	15
1254	327	13	13
1254	323	14	15
1253	321	12	17
1255	326	13	15
1253	327	12	13
1255	325	13	15
1254	325	13	15
1254	325	12	15
1254	325	11	15
1256	324	10	16
1258	324	13	17
1260	328	13	18
1255	325	16	18
1260	332	13	14
1254	327	10	13
1256	327	9	13
1262	333	10	12
1254	326	11	14
1254	326	11	14
1254	326	11	14
1254	326	11	14
1256	326	10	14
1256	326	10	14
1253	326	12	14
1253	326	12	14
1253	326	12	14
1254	327	11	16
1254	327	11	16
1254	327	11	16
1254	327	11	16
1263	327	8	17
1263	327	8	17
1266	329	7	14
1266	329	7	14
1249	331	8	13
1249	331	8	13
1249	331	8	13
1265	328	7	10
1265	328	7	10
1265	328	7	10
1265	328	7	10
1265	328	7	10
1265	328	7	10
1265	328	7	10
1265	328	7	10
1265	328	7	10
1265	328	7	10
1265	328	7	10
1265	328	7	10
1265	328	7	10
1265	328	7	10
1265	328	7	10
1263	334	8	10
1263	334	8	10
1258	330	8	8
1258	330	8	8
1258	330	8	8
1258	330	8	8
1258	330	8	8
1258	330	8	8
1258	329	8	8
1263	333	9	8
1263	333	9	8
1263	333	9	8
1263	333	9	8
1263	333	9	8
1263	333	9	8
1263	333	9	8
1263	333	9	8
1263	333	9	8
1263	333	9	8
1257	328	8	8
1257	328	8	8
1257	328	8	8
1257	328	8	8
1256	327	10	8
1256	327	10	8
1256	327	10	8
1256	327	10	8
1256	327	10	8
1256	327	10	8
1256	327	10	8
1256	327	10	8
1256	327	10	8
1255	328	10	9
1255	328	10	9
1255	328	10	9
1255	328	10	9
1255	328	10	9
1255	328	10	9
1255	328	10	9
1257	329	9	8
1257	329	8	8
1257	329	9	8
1257	329	9	8
1257	329	9	8
1262	335	10	8
1262	335	10	8
1260	327	11	9
1260	327	11	9
1260	327	11	9
1260	327	11	9
1260	327	11	9
1256	328	11	9
1256	328	11	9
1256	328	11	9
1255	328	10	8
1255	328	10	8
1255	328	10	8
1254	328	11	8
1254	328	11	8
1254	328	11	8
1254	328	11	8
1256	329	10	9
1256	329	10	9
1256	329	10	9
1256	329	10	9
1256	329	10	9
1256	329	10	9
1256	329	10	9
1256	329	10	9
1259	331	10	10
1259	331	10	10
1259	331	10	10
1259	331	10	10
1255	329	10	10
1255	329	10	10
1255	329	10	10
1255	329	10	10
1255	329	10	10
1255	329	10	10
1255	329	10	10
1256	329	10	9
1256	329	10	9
1256	329	10	9
1256	329	10	9
1261	333	10	10
1261	333	10	10
1261	333	10	10
1261	333	10	10
1261	333	10	10
1261	333	10	10
1261	333	10	10
1261	333	10	10
1260	327	9	9
1260	327	9	9
1260	327	9	9
1260	327	9	9
1260	327	9	9
1260	327	9	9
1260	327	9	9
1260	327	9	9
1260	327	9	9
1260	327	9	9
1260	327	9	9
1255	327	9	9
1255	327	9	9
1255	327	9	9
1254	329	9	8
1254	329	9	8
1254	329	9	8
1254	329	9	8
1254	329	9	8
1254	329	9	8
1254	329	9	8
1254	329	9	8
1254	329	9	8
1254	329	9	8
1254	329	9	8
1254	329	9	8
1256	329	9	9
1256	329	9	9
1256	329	9	9
1256	329	9	9
1256	329	9	9
1256	329	9	9
1256	329	9	9
1256	329	9	9
1256	329	9	9
1256	329	9	9
1256	329	9	9
1256	329	9	9
1256	329	9	9
1256	329	9	9
1256	329	9	9
1256	329	9	9
1256	329	9	9
1256	329	9	9
1254	329	9	9
1254	329	9	9
