741	700	10	7
739	701	8	6
736	701	8	6
737	703	7	6
736	702	8	6
735	702	8	6
734	703	8	5
732	703	8	6
731	703	9	6
731	704	9	6
729	704	8	5
728	705	8	5
727	704	9	6
725	705	9	5
724	704	9	6
723	705	9	6
722	705	9	6
719	705	10	6
721	706	9	5
719	707	9	5
720	705	9	6
716	707	9	5
716	707	9	6
714	707	8	5
713	707	9	5
711	707	8	5
712	708	8	5
711	708	9	5
708	709	8	5
708	710	9	5
706	709	8	6
706	709	9	5
704	710	8	5
704	710	8	5
704	710	8	5
704	709	8	5
700	710	9	5
700	710	8	5
698	710	8	4
697	711	8	5
696	711	8	5
696	711	8	4
694	712	8	5
694	711	8	5
692	713	8	5
692	712	8	5
691	713	8	5
689	713	8	5
688	712	8	6
688	712	9	6
686	712	8	7
685	712	10	6
683	713	9	6
683	713	10	6
681	715	8	5
681	715	8	5
680	714	7	5
680	715	7	5
679	715	7	5
678	715	7	5
678	716	7	5
676	716	7	5
674	716	8	5
673	716	7	5
672	716	8	5
671	716	8	5
671	716	8	5
669	715	8	6
668	717	8	5
666	718	8	5
667	717	9	5
665	717	8	6
663	718	7	5
663	718	7	6
662	718	8	5
661	719	8	6
661	719	8	5
659	718	8	5
659	718	8	5
657	719	8	5
656	720	8	5
656	719	8	4
656	719	8	5
654	720	7	4
652	719	8	4
650	719	8	5
651	720	8	5
649	720	8	5
648	720	8	6
648	721	8	5
647	721	8	5
646	720	8	5
644	721	8	5
644	721	8	5
643	721	8	5
640	721	8	5
641	720	8	5
639	720	8	5
638	721	8	5
638	722	7	4
637	721	8	4
635	721	7	4
635	722	7	4
634	721	6	4
634	722	7	4
631	722	7	4
632	721	6	4
630	721	6	5
629	721	7	4
628	721	8	5
625	722	8	5
626	721	8	5
624	722	7	5
626	721	7	4
623	722	7	5
623	722	7	5
622	721	6	5
623	721	5	4
623	721	5	4
616	722	5	4
617	721	6	4
615	722	6	5
615	722	6	4
615	721	6	5
613	722	7	5
612	722	7	5
609	721	9	5
608	722	8	4
607	721	8	4
608	721	8	5
607	721	7	4
606	721	8	5
604	720	9	5
603	720	8	5
602	720	9	5
600	721	8	5
600	720	9	5
600	721	9	5
598	720	10	5
596	719	8	5
597	719	7	5
595	720	8	4
594	720	8	4
594	719	8	5
592	720	8	5
591	719	7	5
591	719	7	4
591	719	6	4
590	720	7	5
589	718	8	5
587	719	7	5
585	718	7	5
585	717	7	5
585	718	8	5
584	718	8	5
583	717	7	5
581	716	7	4
581	717	7	4
580	717	6	5
579	715	6	5
578	716	6	5
577	715	7	5
575	716	6	4
575	715	6	5
575	714	6	5
573	714	6	5
571	713	6	6
571	713	5	6
570	714	6	5
568	713	7	5
568	712	7	5
565	712	7	5
565	713	7	5
566	712	6	5
562	710	7	5
562	710	7	6
561	711	7	5
561	712	7	5
560	710	7	5
560	709	7	5
560	709	6	5
558	709	7	5
556	709	7	5
555	707	8	5
554	708	8	5
554	709	7	5
553	706	7	5
552	706	7	5
552	707	5	5
551	707	6	4
549	705	6	5
548	706	7	5
547	706	7	5
546	704	8	5
544	704	7	6
544	704	7	6
544	703	8	5
542	703	6	5
542	703	7	5
540	702	7	6
540	702	7	6
540	701	7	6
538	699	7	7
537	700	7	7
536	699	8	6
536	699	8	6
535	699	7	6
533	697	7	6
533	698	8	6
531	696	9	6
