364	995	5	5
364	995	4	5
365	994	3	5
365	994	3	5
367	994	4	5
367	993	4	5
367	993	5	4
366	991	5	4
366	991	5	4
368	990	5	4
367	989	5	5
367	989	5	5
368	988	5	4
370	989	5	4
369	988	5	5
371	986	4	4
371	985	5	5
371	986	5	5
371	985	4	5
372	984	5	4
373	984	5	4
372	984	5	4
372	982	5	4
373	982	6	5
374	981	5	5
374	980	6	5
373	979	6	5
373	979	6	5
373	979	6	5
373	979	6	5
373	979	6	5
380	983	6	6
380	983	6	6
380	983	6	6
380	983	6	6
380	983	6	6
368	989	5	5
367	988	5	7
368	988	5	5
368	988	5	5
365	987	4	5
371	986	4	6
371	985	5	5
371	985	5	5
371	984	5	5
372	982	5	5
372	982	5	5
372	982	5	5
373	980	4	5
374	980	5	5
374	980	5	5
374	980	5	5
374	980	5	5
374	980	5	5
374	980	5	5
374	980	5	5
374	980	5	5
374	980	5	5
374	980	5	5
374	980	5	5
364	985	5	6
364	985	5	6
365	983	6	7
366	983	6	7
366	982	5	6
366	982	5	6
368	981	5	7
368	981	5	7
368	979	5	6
368	978	5	7
368	978	5	7
369	976	6	7
369	976	6	7
359	991	7	6
360	990	7	6
360	990	7	6
362	988	6	7
362	988	6	7
363	987	6	6
363	987	5	5
364	985	5	6
364	991	5	6
365	983	5	6
366	984	6	6
367	982	6	6
367	980	6	7
369	980	6	7
369	978	6	7
369	984	6	7
369	977	7	7
370	984	6	7
370	976	5	7
370	976	5	7
370	976	5	7
370	976	5	7
373	979	6	6
373	979	6	6
373	979	6	6
373	979	6	6
359	983	5	6
359	983	5	6
359	983	5	6
362	980	4	5
364	978	5	6
363	978	5	7
363	978	5	7
363	978	5	7
363	978	5	7
363	978	5	7
363	978	5	7
363	978	5	7
363	978	5	7
359	992	5	5
359	992	5	5
360	992	5	4
360	992	5	4
360	992	5	4
360	992	5	4
360	992	5	4
360	992	5	4
360	992	5	4
360	992	5	4
360	992	5	4
360	992	5	4
360	992	5	4
360	992	5	4
360	992	5	4
360	992	5	4
360	992	5	4
360	992	5	4
360	992	5	4
360	992	5	4
360	992	5	4
360	992	5	4
360	992	5	4
360	992	5	4
360	992	5	4
360	992	5	4
360	992	5	4
360	992	5	4
360	992	5	4
360	992	5	4
360	992	5	4
360	992	5	4
360	992	5	4
360	992	5	4
360	992	5	4
360	992	5	4
360	992	5	4
360	992	5	4
360	992	5	4
360	992	5	4
360	992	5	4
360	992	5	4
360	992	5	4
360	992	5	4
360	992	5	4
360	992	5	4
360	992	5	4
360	992	5	4
360	992	5	4
360	992	5	4
360	992	5	4
360	992	5	4
360	992	5	4
360	992	5	4
360	992	5	4
360	992	5	4
360	992	5	4
360	992	5	4
360	992	5	4
360	992	5	4
360	992	5	4
360	992	5	4
360	992	5	4
360	992	5	4
360	992	5	4
360	992	5	4
360	992	5	4
360	992	5	4
360	992	5	4
360	992	5	4
360	992	5	4
360	992	5	4
360	992	5	4
360	992	5	4
360	992	5	4
360	992	5	4
360	992	5	4
360	992	5	4
360	992	5	4
360	992	5	4
360	992	5	4
360	992	5	4
360	992	5	4
360	992	5	4
360	992	5	4
360	992	5	4
360	992	5	4
360	992	5	4
360	992	5	4
360	992	5	4
360	992	5	4
360	992	5	4
360	992	5	4
360	992	5	4
360	992	5	4
360	992	5	4
360	992	5	4
353	999	4	5
354	997	5	5
356	994	5	6
357	992	5	7
356	990	6	7
359	989	5	7
360	985	6	6
361	984	5	7
363	981	5	6
364	979	6	6
366	978	5	6
367	975	5	6
369	973	5	6
370	973	5	5
370	973	5	5
370	973	5	5
370	973	5	5
370	973	5	5
370	973	5	5
370	973	5	5
370	973	5	5
380	977	5	4
380	977	5	4
380	977	5	4
380	977	5	4
380	977	5	4
380	977	5	4
385	965	4	5
387	965	5	5
387	966	6	5
389	967	6	5
390	967	7	6
392	969	7	6
394	970	7	5
394	972	6	5
397	973	6	6
399	974	6	5
399	976	7	6
401	976	7	6
404	979	6	5
405	980	6	5
405	980	7	4
408	981	6	5
409	982	6	6
412	984	7	7
412	985	6	6
415	986	5	5
416	987	7	5
417	988	6	5
420	989	6	6
420	991	6	5
423	992	6	5
423	993	7	5
427	995	6	6
427	995	7	5
430	997	6	5
431	998	6	5
432	998	5	5
434	1000	5	5
437	1002	5	5
439	1003	6	5
440	1004	6	4
441	1004	5	4
442	1006	6	5
443	1007	6	5
455	1009	5	4
448	1009	6	5
449	1009	7	6
451	1010	5	5
452	1012	6	4
453	1014	7	5
456	1013	6	6
458	1015	7	5
459	1017	6	5
461	1017	7	5
461	1020	8	4
462	1019	8	4
464	1022	7	4
464	1022	7	4
464	1022	7	4
464	1022	7	4
464	1022	7	4
464	1022	7	4
464	1022	7	4
464	1022	7	4
464	1022	7	4
464	1022	7	4
464	1022	7	4
464	1022	7	4
464	1022	7	4
464	1022	7	4
464	1022	7	4
